qa_file,question,gold_answer,generated_answer,model_used,out_of_domain,retrieval_query,semantic_similarity,rouge_l,groundedness,retrieved_sources,status
8ZL2AAxQmLQ_QA.csv,ما الذي قيل في هذا الجزء؟,"بتاعة البطة على ""نابليون بونابرت""،","في هذا الجزء، قيل: ""أنا فيه ظابط جوازات، بيقف يقولّي: ""انت يا أستاذ، طلّعت فيزا (حلوان)؟!""",llama-3.1-8b-instant,False,ما الذي قيل في هذا الجزء؟,0.0042842278411290395,0.0,0.17100260599411668,"[{'episode': 'كيف تسيطر على عقول البشر؟  الدحيح', 'chunk_id': 62, 'score': 0.26749980449676514}, {'episode': 'الساموراي  الدحيح', 'chunk_id': 2, 'score': 0.2690000534057617}, {'episode': 'تاج محل  الدحيح', 'chunk_id': 0, 'score': 0.2694195806980133}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 7, 'score': 0.26965808868408203}]",success
8ZL2AAxQmLQ_QA.csv,ما النص الحرفي المذكور في هذه الفقرة؟,- أيوة...,"في هذا السياق، النص الحرفي المذكور هو: ""أٌقوى شخص في العالم بيتم قتله أمامنا، قُدّام عينينا، ودلوقتي، بيتم القبض على هذا القاتل.""",llama-3.1-8b-instant,False,ما النص الحرفي المذكور في هذه الفقرة؟ الموضوع هو كيف تسيطر على عقول البشر؟  الدحيح,0.0,0.0,0.31369633478842857,"[{'episode': 'جون كينيدي  الدحيح', 'chunk_id': 93, 'score': 0.24463826417922974}, {'episode': 'فيزياء و فلسفة الحركة  الدحيح', 'chunk_id': 19, 'score': 0.2629140019416809}, {'episode': 'هل Citizen Kane أفضل فيلم في التاريخ؟  الدحيح', 'chunk_id': 42, 'score': 0.266182541847229}, {'episode': 'كيف تسيطر على عقول البشر؟  الدحيح', 'chunk_id': 9, 'score': 0.2697134017944336}]",success
8ZL2AAxQmLQ_QA.csv,ماذا ورد في هذا الموضع من النص؟,أستأذنك في حاجة،,"في هذا السياق، وردت الجملة: ""لو فيه مواطن، لمجرد إن بشرته غامقة، مش قادر ياكل في مطعم، أو يبعت لولاده لأحسن مدرسة ممكنة، مين فينا يقبل يكون مكان هذا المُواطن؟""",llama-3.1-8b-instant,False,ماذا ورد في هذا الموضع من النص؟,0.05017085495094531,0.0,0.25461320122972786,"[{'episode': 'جون كينيدي  الدحيح', 'chunk_id': 54, 'score': 0.27920249104499817}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 11, 'score': 0.2808418869972229}, {'episode': 'فيزياء و فلسفة الحركة  الدحيح', 'chunk_id': 16, 'score': 0.2833890914916992}, {'episode': 'الساموراي  الدحيح', 'chunk_id': 55, 'score': 0.2910958230495453}]",success
8ZL2AAxQmLQ_QA.csv,ما الجملة المذكورة في هذا السياق؟,يعني، مش لطيف.,"في هذا السياق، الجملة المذكورة هي: ""بيقولّه: ""ازاي؟! أنا كنت لسة معاه الصبح!""",llama-3.1-8b-instant,False,ما الجملة المذكورة في هذا السياق؟,0.0,0.0,0.16621771792930495,"[{'episode': 'جون كينيدي  الدحيح', 'chunk_id': 73, 'score': 0.2818002998828888}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 11, 'score': 0.28180888295173645}, {'episode': 'الساموراي  الدحيح', 'chunk_id': 2, 'score': 0.28804999589920044}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 65, 'score': 0.2968648076057434}]",success
8ZL2AAxQmLQ_QA.csv,كيف صيغت العبارة هنا؟,- إيه؟ حرامي.,"في هذا السياق، العبارة الصيغت هي: ""بيقولّه: ""ازاي؟! أنا كنت لسة معاه الصبح!""

(من الجزء 1 من السياق)",llama-3.1-8b-instant,False,كيف صيغت العبارة هنا؟,0.0,0.0,0.16977301973288714,"[{'episode': 'معركة ذي قار  الدحيح', 'chunk_id': 58, 'score': 0.2654470205307007}, {'episode': 'معركة ذي قار  الدحيح', 'chunk_id': 106, 'score': 0.27148860692977905}, {'episode': 'معركة ذي قار  الدحيح', 'chunk_id': 71, 'score': 0.272010862827301}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 73, 'score': 0.2724747061729431}]",success
8ZL2AAxQmLQ_QA.csv,ما الذي قيل في هذا الجزء؟,السلام عليكم ورحمة الله وبركاته،,"في هذا الجزء، قيل: ""أٌقوى شخص في العالم بيتم قتله أمامنا، قُدّام عينينا، ودلوقتي، بيتم القبض على هذا القاتل.""",llama-3.1-8b-instant,False,ما الذي قيل في هذا الجزء؟,0.04165334533905843,0.0,0.12930362495416317,"[{'episode': 'كيف تسيطر على عقول البشر؟  الدحيح', 'chunk_id': 62, 'score': 0.26749980449676514}, {'episode': 'الساموراي  الدحيح', 'chunk_id': 2, 'score': 0.2690000534057617}, {'episode': 'تاج محل  الدحيح', 'chunk_id': 0, 'score': 0.2694195806980133}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 7, 'score': 0.26965808868408203}]",success
8ZL2AAxQmLQ_QA.csv,ما النص الحرفي المذكور في هذه الفقرة؟,"من برنامج ""الدحّيح""!","في هذا السياق، النص الحرفي المذكور هو: ""أٌقوى شخص في العالم بيتم قتله أمامنا، قُدّام عينينا، ودلوقتي، بيتم القبض على هذا القاتل.""",llama-3.1-8b-instant,False,ما النص الحرفي المذكور في هذه الفقرة؟ الموضوع هو كيف تسيطر على عقول البشر؟  الدحيح,0.0,0.0,0.31369633478842857,"[{'episode': 'جون كينيدي  الدحيح', 'chunk_id': 93, 'score': 0.24463826417922974}, {'episode': 'فيزياء و فلسفة الحركة  الدحيح', 'chunk_id': 19, 'score': 0.2629140019416809}, {'episode': 'هل Citizen Kane أفضل فيلم في التاريخ؟  الدحيح', 'chunk_id': 42, 'score': 0.266182541847229}, {'episode': 'كيف تسيطر على عقول البشر؟  الدحيح', 'chunk_id': 9, 'score': 0.2697134017944336}]",success
ArytJ_HZ-1E_QA.csv,ماذا ورد في هذا الموضع من النص؟,يبدو إني في آخر أيامي خلاص!,"في هذا الموضع من النص، ورد: ""لو فيه مواطن، لمجرد إن بشرته غامقة، مش قادر ياكل في مطعم، أو يبعت لولاده لأحسن مدرسة ممكنة، مين فينا يقبل يكون مكان هذا المُواطن؟""",llama-3.1-8b-instant,False,ماذا ورد في هذا الموضع من النص؟,0.041478549939305734,0.0,0.2585711166173947,"[{'episode': 'جون كينيدي  الدحيح', 'chunk_id': 54, 'score': 0.27920249104499817}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 11, 'score': 0.2808418869972229}, {'episode': 'فيزياء و فلسفة الحركة  الدحيح', 'chunk_id': 16, 'score': 0.2833890914916992}, {'episode': 'الساموراي  الدحيح', 'chunk_id': 55, 'score': 0.2910958230495453}]",success
ArytJ_HZ-1E_QA.csv,ما الجملة المذكورة في هذا السياق؟,ألف سلامة يا حاج! ألف سلامة!,"في هذا السياق، الجملة المذكورة هي: ""بيقولّه: ""ازاي؟! أنا كنت لسة معاه الصبح!""""

(من الجزء 1 من السياق)",llama-3.1-8b-instant,False,ما الجملة المذكورة في هذا السياق؟,0.0,0.0,0.18281017923275364,"[{'episode': 'جون كينيدي  الدحيح', 'chunk_id': 73, 'score': 0.2818002998828888}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 11, 'score': 0.28180888295173645}, {'episode': 'الساموراي  الدحيح', 'chunk_id': 2, 'score': 0.28804999589920044}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 65, 'score': 0.2968648076057434}]",success
ArytJ_HZ-1E_QA.csv,كيف صيغت العبارة هنا؟,"اسمع يا ""أحمد"" يا ابني،","في هذا السياق، العبارة ""ازاي؟! أنا كنت لسة معاه الصبح!"" صيغت بحركة خطيبتك الشهيرة.",llama-3.1-8b-instant,False,كيف صيغت العبارة هنا؟,0.0,0.0,0.1597358600961341,"[{'episode': 'معركة ذي قار  الدحيح', 'chunk_id': 58, 'score': 0.2654470205307007}, {'episode': 'معركة ذي قار  الدحيح', 'chunk_id': 106, 'score': 0.27148860692977905}, {'episode': 'معركة ذي قار  الدحيح', 'chunk_id': 71, 'score': 0.272010862827301}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 73, 'score': 0.2724747061729431}]",success
ArytJ_HZ-1E_QA.csv,ما الذي قيل في هذا الجزء؟,انت كبير العِيلة،,"في هذا الجزء، قيل: ""هي الناس دي هتفوق امتى؟!""",llama-3.1-8b-instant,False,ما الذي قيل في هذا الجزء؟,0.01853673726139532,0.0,0.11517444381204055,"[{'episode': 'كيف تسيطر على عقول البشر؟  الدحيح', 'chunk_id': 62, 'score': 0.26749980449676514}, {'episode': 'الساموراي  الدحيح', 'chunk_id': 2, 'score': 0.2690000534057617}, {'episode': 'تاج محل  الدحيح', 'chunk_id': 0, 'score': 0.2694195806980133}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 7, 'score': 0.26965808868408203}]",success
ArytJ_HZ-1E_QA.csv,ما النص الحرفي المذكور في هذه الفقرة؟,أنا سيبتلك قصر كبير،,"في هذا السياق، النص الحرفي المذكور هو: ""أٌقوى شخص في العالم بيتم قتله أمامنا، قُدّام عينينا، ودلوقتي، بيتم القبض على هذا القاتل.""",llama-3.1-8b-instant,False,ما النص الحرفي المذكور في هذه الفقرة؟ الموضوع هو كيف تسيطر على عقول البشر؟  الدحيح,0.0,0.0,0.31369633478842857,"[{'episode': 'جون كينيدي  الدحيح', 'chunk_id': 93, 'score': 0.24463826417922974}, {'episode': 'فيزياء و فلسفة الحركة  الدحيح', 'chunk_id': 19, 'score': 0.2629140019416809}, {'episode': 'هل Citizen Kane أفضل فيلم في التاريخ؟  الدحيح', 'chunk_id': 42, 'score': 0.266182541847229}, {'episode': 'كيف تسيطر على عقول البشر؟  الدحيح', 'chunk_id': 9, 'score': 0.2697134017944336}]",success
ArytJ_HZ-1E_QA.csv,ماذا ورد في هذا الموضع من النص؟,ليك انت وإخواتك.,"في هذا السياق، وردت الجملة: ""لو فيه مواطن، لمجرد إن بشرته غامقة، مش قادر ياكل في مطعم، أو يبعت لولاده لأحسن مدرسة ممكنة، مين فينا يقبل يكون مكان هذا المُواطن؟""",llama-3.1-8b-instant,False,ماذا ورد في هذا الموضع من النص؟,0.0,0.0,0.25461320122972786,"[{'episode': 'جون كينيدي  الدحيح', 'chunk_id': 54, 'score': 0.27920249104499817}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 11, 'score': 0.2808418869972229}, {'episode': 'فيزياء و فلسفة الحركة  الدحيح', 'chunk_id': 16, 'score': 0.2833890914916992}, {'episode': 'الساموراي  الدحيح', 'chunk_id': 55, 'score': 0.2910958230495453}]",success
ArytJ_HZ-1E_QA.csv,ما الجملة المذكورة في هذا السياق؟,"إيه؟! سيبتلنا إيه؟! قصر على ""النيل""؟!","في هذا السياق، الجملة المذكورة هي: ""ما انت، بسم الله، ما شاء الله، كنت جندي في الـ(مارينز)، وبعدين، رحُت (الاتحاد السوفييتي) قعدتلك شوية، وبعدين، راجع مع مراتك السوفييتية، وعمّال كل شوية روسي يخُشّلك، وروسي يطلعلك، في ""أمريكا""، إيه بقى؟ إيه؟! بتعملوا إيه يعني؟!""",llama-3.1-8b-instant,False,ما الجملة المذكورة في هذا السياق؟,0.07628477601674298,0.0,0.37561210284952135,"[{'episode': 'جون كينيدي  الدحيح', 'chunk_id': 73, 'score': 0.2818002998828888}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 11, 'score': 0.28180888295173645}, {'episode': 'الساموراي  الدحيح', 'chunk_id': 2, 'score': 0.28804999589920044}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 65, 'score': 0.2968648076057434}]",success
ArytJ_HZ-1E_QA.csv,كيف صيغت العبارة هنا؟,"""نيل"" إيه يا بني آدم؟!","في هذا السياق، العبارة الصيغت هي: ""ما انت، بسم الله، ما شاء الله، كنت جندي في الـ(مارينز)، وبعدين، رحُت (الاتحاد السوفييتي) قعدتلك شوية، وبعدين، راجع مع مراتك السوفييتية، وعمّال كل شوية روسي يخُشّلك، وروسي يطلعلك، في ""أمريكا""، إيه بقى؟ إيه؟! بتعملوا إيه يعني؟!""",llama-3.1-8b-instant,False,كيف صيغت العبارة هنا؟,0.049601584358396164,0.0,0.29473726511195925,"[{'episode': 'معركة ذي قار  الدحيح', 'chunk_id': 58, 'score': 0.2654470205307007}, {'episode': 'معركة ذي قار  الدحيح', 'chunk_id': 106, 'score': 0.27148860692977905}, {'episode': 'معركة ذي قار  الدحيح', 'chunk_id': 71, 'score': 0.272010862827301}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 73, 'score': 0.2724747061729431}]",success
ArytJ_HZ-1E_QA.csv,ما الذي قيل في هذا الجزء؟,بقولّك: قصر كبير.,"في هذا السياق، قيل: ""أٌقوى شخص في العالم بيتم قتله أمامنا، قُدّام عينينا، ودلوقتي، بيتم القبض على هذا القاتل.""",llama-3.1-8b-instant,False,ما الذي قيل في هذا الجزء؟,0.0,0.0,0.12869691986758913,"[{'episode': 'كيف تسيطر على عقول البشر؟  الدحيح', 'chunk_id': 62, 'score': 0.26749980449676514}, {'episode': 'الساموراي  الدحيح', 'chunk_id': 2, 'score': 0.2690000534057617}, {'episode': 'تاج محل  الدحيح', 'chunk_id': 0, 'score': 0.2694195806980133}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 7, 'score': 0.26965808868408203}]",success
ArytJ_HZ-1E_QA.csv,ما النص الحرفي المذكور في هذه الفقرة؟,آه! أيوة، أيوة، أيوة،,"في هذا السياق، النص الحرفي المذكور هو: ""أٌقوى شخص في العالم بيتم قتله أمامنا، قُدّام عينينا، ودلوقتي، بيتم القبض على هذا القاتل.""",llama-3.1-8b-instant,False,ما النص الحرفي المذكور في هذه الفقرة؟ الموضوع هو كيف تسيطر على عقول البشر؟  الدحيح,0.0,0.0,0.31369633478842857,"[{'episode': 'جون كينيدي  الدحيح', 'chunk_id': 93, 'score': 0.24463826417922974}, {'episode': 'فيزياء و فلسفة الحركة  الدحيح', 'chunk_id': 19, 'score': 0.2629140019416809}, {'episode': 'هل Citizen Kane أفضل فيلم في التاريخ؟  الدحيح', 'chunk_id': 42, 'score': 0.266182541847229}, {'episode': 'كيف تسيطر على عقول البشر؟  الدحيح', 'chunk_id': 9, 'score': 0.2697134017944336}]",success
DbuoaakWh7g_QA.csv,ماذا ورد في هذا الموضع من النص؟,"أنا ""هَنا""، في خدمة سموّك.","في هذا السياق، وردت الجملة التالية: ""لو فيه مواطن، لمجرد إن بشرته غامقة، مش قادر ياكل في مطعم، أو يبعت لولاده لأحسن مدرسة ممكنة، مين فينا يقبل يكون مكان هذا المُواطن؟""",llama-3.1-8b-instant,False,ماذا ورد في هذا الموضع من النص؟,0.03460215141338434,0.0,0.2723356599464021,"[{'episode': 'جون كينيدي  الدحيح', 'chunk_id': 54, 'score': 0.27920249104499817}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 11, 'score': 0.2808418869972229}, {'episode': 'فيزياء و فلسفة الحركة  الدحيح', 'chunk_id': 16, 'score': 0.2833890914916992}, {'episode': 'الساموراي  الدحيح', 'chunk_id': 55, 'score': 0.2910958230495453}]",success
DbuoaakWh7g_QA.csv,ما الجملة المذكورة في هذا السياق؟,أن نستعين بخدماتك في Event.,"في هذا السياق، الجملة المذكورة هي: ""ما انت، بسم الله، ما شاء الله، كنت جندي في الـ(مارينز)، وبعدين، رحُت (الاتحاد السوفييتي) قعدتلك شوية، وبعدين، راجع مع مراتك السوفييتية، وعمّال كل شوية روسي يخُشّلك، وروسي يطلعلك، في ""أمريكا""، إيه بقى؟ إيه؟! بتعملوا إيه يعني؟!""",llama-3.1-8b-instant,False,ما الجملة المذكورة في هذا السياق؟,0.030882205502246227,0.0,0.37561210284952135,"[{'episode': 'جون كينيدي  الدحيح', 'chunk_id': 73, 'score': 0.2818002998828888}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 11, 'score': 0.28180888295173645}, {'episode': 'الساموراي  الدحيح', 'chunk_id': 2, 'score': 0.28804999589920044}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 65, 'score': 0.2968648076057434}]",success
DbuoaakWh7g_QA.csv,كيف صيغت العبارة هنا؟,"في ""طهران"" و""زايد""،","في هذا السياق، العبارة الصيغت هي: ""ما انت، بسم الله، ما شاء الله، كنت جندي في الـ(مارينز)، وبعدين، رحُت (الاتحاد السوفييتي) قعدتلك شوية، وبعدين، راجع مع مراتك السوفييتية، وعمّال كل شوية روسي يخُشّلك، وروسي يطلعلك، في ""أمريكا""، إيه بقى؟ إيه؟! بتعملوا إيه يعني؟!""",llama-3.1-8b-instant,False,كيف صيغت العبارة هنا؟,0.029099345090342343,0.0,0.29473726511195925,"[{'episode': 'معركة ذي قار  الدحيح', 'chunk_id': 58, 'score': 0.2654470205307007}, {'episode': 'معركة ذي قار  الدحيح', 'chunk_id': 106, 'score': 0.27148860692977905}, {'episode': 'معركة ذي قار  الدحيح', 'chunk_id': 71, 'score': 0.272010862827301}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 73, 'score': 0.2724747061729431}]",success
DbuoaakWh7g_QA.csv,ما الذي قيل في هذا الجزء؟,بس انت عايز تزعّل الـEx طبعًا، صح؟,"في هذا السياق، قيل: ""أٌقوى شخص في العالم بيتم قتله أمامنا، قُدّام عينينا، ودلوقتي، بيتم القبض على هذا القاتل.""",llama-3.1-8b-instant,False,ما الذي قيل في هذا الجزء؟,0.023600128429398987,0.0,0.12869691986758913,"[{'episode': 'كيف تسيطر على عقول البشر؟  الدحيح', 'chunk_id': 62, 'score': 0.26749980449676514}, {'episode': 'الساموراي  الدحيح', 'chunk_id': 2, 'score': 0.2690000534057617}, {'episode': 'تاج محل  الدحيح', 'chunk_id': 0, 'score': 0.2694195806980133}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 7, 'score': 0.26965808868408203}]",success
DbuoaakWh7g_QA.csv,ما النص الحرفي المذكور في هذه الفقرة؟,مذابح Planners تانيين،,"في هذا السياق، النص الحرفي المذكور هو: ""أٌقوى شخص في العالم بيتم قتله أمامنا، قُدّام عينينا، ودلوقتي، بيتم القبض على هذا القاتل.""",llama-3.1-8b-instant,False,ما النص الحرفي المذكور في هذه الفقرة؟ الموضوع هو كيف تسيطر على عقول البشر؟  الدحيح,0.0,0.0,0.31369633478842857,"[{'episode': 'جون كينيدي  الدحيح', 'chunk_id': 93, 'score': 0.24463826417922974}, {'episode': 'فيزياء و فلسفة الحركة  الدحيح', 'chunk_id': 19, 'score': 0.2629140019416809}, {'episode': 'هل Citizen Kane أفضل فيلم في التاريخ؟  الدحيح', 'chunk_id': 42, 'score': 0.266182541847229}, {'episode': 'كيف تسيطر على عقول البشر؟  الدحيح', 'chunk_id': 9, 'score': 0.2697134017944336}]",success
DbuoaakWh7g_QA.csv,ماذا ورد في هذا الموضع من النص؟,بـAssassins أجانب ولّا محليين؟,"في هذا السياق، وردت الجملة التالية: ""لو فيه مواطن، لمجرد إن بشرته غامقة، مش قادر ياكل في مطعم، أو يبعت لولاده لأحسن مدرسة ممكنة، مين فينا يقبل يكون مكان هذا المُواطن؟""",llama-3.1-8b-instant,False,ماذا ورد في هذا الموضع من النص؟,0.0,0.0,0.2723356599464021,"[{'episode': 'جون كينيدي  الدحيح', 'chunk_id': 54, 'score': 0.27920249104499817}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 11, 'score': 0.2808418869972229}, {'episode': 'فيزياء و فلسفة الحركة  الدحيح', 'chunk_id': 16, 'score': 0.2833890914916992}, {'episode': 'الساموراي  الدحيح', 'chunk_id': 55, 'score': 0.2910958230495453}]",success
DbuoaakWh7g_QA.csv,ما الجملة المذكورة في هذا السياق؟,- آه، طبعًا،,"في هذا السياق، الجملة المذكورة هي: ""ما انت، بسم الله، ما شاء الله، كنت جندي في الـ(مارينز)، وبعدين، رحُت (الاتحاد السوفييتي) قعدتلك شوية، وبعدين، راجع مع مراتك السوفييتية، وعمّال كل شوية روسي يخُشّلك، وروسي يطلعلك، في ""أمريكا""، إيه بقى؟ إيه؟! بتعملوا إيه يعني؟!""",llama-3.1-8b-instant,False,ما الجملة المذكورة في هذا السياق؟,0.007862729802432921,0.0,0.37561210284952135,"[{'episode': 'جون كينيدي  الدحيح', 'chunk_id': 73, 'score': 0.2818002998828888}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 11, 'score': 0.28180888295173645}, {'episode': 'الساموراي  الدحيح', 'chunk_id': 2, 'score': 0.28804999589920044}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 65, 'score': 0.2968648076057434}]",success
DbuoaakWh7g_QA.csv,كيف صيغت العبارة هنا؟,"من برنامج ""الدحّيح""!","في هذا السياق، العبارة الصيغت هي: ""ما انت، بسم الله، ما شاء الله، كنت جندي في الـ(مارينز)، وبعدين، رحُت (الاتحاد السوفييتي) قعدتلك شوية، وبعدين، راجع مع مراتك السوفييتية، وعمّال كل شوية روسي يخُشّلك، وروسي يطلعلك، في ""أمريكا""، إيه بقى؟ إيه؟! بتعملوا إيه يعني؟!""",llama-3.1-8b-instant,False,كيف صيغت العبارة هنا؟,0.0,0.0,0.29473726511195925,"[{'episode': 'معركة ذي قار  الدحيح', 'chunk_id': 58, 'score': 0.2654470205307007}, {'episode': 'معركة ذي قار  الدحيح', 'chunk_id': 106, 'score': 0.27148860692977905}, {'episode': 'معركة ذي قار  الدحيح', 'chunk_id': 71, 'score': 0.272010862827301}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 73, 'score': 0.2724747061729431}]",success
DbuoaakWh7g_QA.csv,ما الذي قيل في هذا الجزء؟,في القرن السادس الميلادي،,"في هذا السياق، قيل: ""أٌقوى شخص في العالم بيتم قتله أمامنا، قُدّام عينينا، ودلوقتي، بيتم القبض على هذا القاتل.""",llama-3.1-8b-instant,False,ما الذي قيل في هذا الجزء؟,0.11478697804145108,0.0,0.12869691986758913,"[{'episode': 'كيف تسيطر على عقول البشر؟  الدحيح', 'chunk_id': 62, 'score': 0.26749980449676514}, {'episode': 'الساموراي  الدحيح', 'chunk_id': 2, 'score': 0.2690000534057617}, {'episode': 'تاج محل  الدحيح', 'chunk_id': 0, 'score': 0.2694195806980133}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 7, 'score': 0.26965808868408203}]",success
DbuoaakWh7g_QA.csv,ما النص الحرفي المذكور في هذه الفقرة؟,هنراقب قافلة تجارية بتعدّي الصحرا،,"في هذا السياق، النص الحرفي المذكور هو: ""أٌقوى شخص في العالم بيتم قتله أمامنا، قُدّام عينينا، ودلوقتي، بيتم القبض على هذا القاتل.""",llama-3.1-8b-instant,False,ما النص الحرفي المذكور في هذه الفقرة؟ الموضوع هو كيف تسيطر على عقول البشر؟  الدحيح,0.02933956812720139,0.0,0.31369633478842857,"[{'episode': 'جون كينيدي  الدحيح', 'chunk_id': 93, 'score': 0.24463826417922974}, {'episode': 'فيزياء و فلسفة الحركة  الدحيح', 'chunk_id': 19, 'score': 0.2629140019416809}, {'episode': 'هل Citizen Kane أفضل فيلم في التاريخ؟  الدحيح', 'chunk_id': 42, 'score': 0.266182541847229}, {'episode': 'كيف تسيطر على عقول البشر؟  الدحيح', 'chunk_id': 9, 'score': 0.2697134017944336}]",success
gv5hDK2YQfA_QA.csv,ماذا ورد في هذا الموضع من النص؟,- صرح كبير،,"في هذا السياق، وردت الجملة التالية: ""لو فيه مواطن، لمجرد إن بشرته غامقة، مش قادر ياكل في مطعم، أو يبعت لولاده لأحسن مدرسة ممكنة، مين فينا يقبل يكون مكان هذا المُواطن؟""",llama-3.1-8b-instant,False,ماذا ورد في هذا الموضع من النص؟,0.0,0.0,0.2723356599464021,"[{'episode': 'جون كينيدي  الدحيح', 'chunk_id': 54, 'score': 0.27920249104499817}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 11, 'score': 0.2808418869972229}, {'episode': 'فيزياء و فلسفة الحركة  الدحيح', 'chunk_id': 16, 'score': 0.2833890914916992}, {'episode': 'الساموراي  الدحيح', 'chunk_id': 55, 'score': 0.2910958230495453}]",success
gv5hDK2YQfA_QA.csv,ما الجملة المذكورة في هذا السياق؟,ويزوره ملايين الناس لمّا أموت،,"في هذا السياق، الجملة المذكورة هي: ""ما انت، بسم الله، ما شاء الله، كنت جندي في الـ(مارينز)، وبعدين، رحُت (الاتحاد السوفييتي) قعدتلك شوية، وبعدين، راجع مع مراتك السوفييتية، وعمّال كل شوية روسي يخُشّلك، وروسي يطلعلك، في ""أمريكا""، إيه بقى؟ إيه؟! بتعملوا إيه يعني؟!""",llama-3.1-8b-instant,False,ما الجملة المذكورة في هذا السياق؟,0.02372025871920939,0.0,0.37561210284952135,"[{'episode': 'جون كينيدي  الدحيح', 'chunk_id': 73, 'score': 0.2818002998828888}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 11, 'score': 0.28180888295173645}, {'episode': 'الساموراي  الدحيح', 'chunk_id': 2, 'score': 0.28804999589920044}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 65, 'score': 0.2968648076057434}]",success
gv5hDK2YQfA_QA.csv,كيف صيغت العبارة هنا؟,"- صرح إيه يا ""أمل""؟!","في هذا السياق، العبارة الصيغت هي: ""ما انت، بسم الله، ما شاء الله، كنت جندي في الـ(مارينز)، وبعدين، رحُت (الاتحاد السوفييتي) قعدتلك شوية، وبعدين، راجع مع مراتك السوفييتية، وعمّال كل شوية روسي يخُشّلك، وروسي يطلعلك، في ""أمريكا""، إيه بقى؟ إيه؟! بتعملوا إيه يعني؟!""",llama-3.1-8b-instant,False,كيف صيغت العبارة هنا؟,0.06520391153434826,0.0,0.29473726511195925,"[{'episode': 'معركة ذي قار  الدحيح', 'chunk_id': 58, 'score': 0.2654470205307007}, {'episode': 'معركة ذي قار  الدحيح', 'chunk_id': 106, 'score': 0.27148860692977905}, {'episode': 'معركة ذي قار  الدحيح', 'chunk_id': 71, 'score': 0.272010862827301}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 73, 'score': 0.2724747061729431}]",success
gv5hDK2YQfA_QA.csv,ما الذي قيل في هذا الجزء؟,- إيه دا؟!,"في هذا السياق، قيل: ""أٌقوى شخص في العالم بيتم قتله أمامنا، قُدّام عينينا، ودلوقتي، بيتم القبض على هذا القاتل.""",llama-3.1-8b-instant,False,ما الذي قيل في هذا الجزء؟,0.0,0.0,0.12869691986758913,"[{'episode': 'كيف تسيطر على عقول البشر؟  الدحيح', 'chunk_id': 62, 'score': 0.26749980449676514}, {'episode': 'الساموراي  الدحيح', 'chunk_id': 2, 'score': 0.2690000534057617}, {'episode': 'تاج محل  الدحيح', 'chunk_id': 0, 'score': 0.2694195806980133}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 7, 'score': 0.26965808868408203}]",success
gv5hDK2YQfA_QA.csv,ما النص الحرفي المذكور في هذه الفقرة؟,تبني أصرحة وأضرحة،,"في هذا السياق، النص الحرفي المذكور هو: ""أٌقوى شخص في العالم بيتم قتله أمامنا، قُدّام عينينا، ودلوقتي، بيتم القبض على هذا القاتل.""",llama-3.1-8b-instant,False,ما النص الحرفي المذكور في هذه الفقرة؟ الموضوع هو كيف تسيطر على عقول البشر؟  الدحيح,0.0,0.0,0.31369633478842857,"[{'episode': 'جون كينيدي  الدحيح', 'chunk_id': 93, 'score': 0.24463826417922974}, {'episode': 'فيزياء و فلسفة الحركة  الدحيح', 'chunk_id': 19, 'score': 0.2629140019416809}, {'episode': 'هل Citizen Kane أفضل فيلم في التاريخ؟  الدحيح', 'chunk_id': 42, 'score': 0.266182541847229}, {'episode': 'كيف تسيطر على عقول البشر؟  الدحيح', 'chunk_id': 9, 'score': 0.2697134017944336}]",success
